"Background_t123"	"Background_t21"	"Alternate_t123"	"Alternate_t23"	"Variable"	"File"	"Windows"	"Model"	"Mean"	"SD"	"SE"	"t.mean.diff"	"t.p.two.tailed"	"t.p.background.higher"	"t.p.background.lower"	"w.mean.diff"	"w.p.two.tailed"	"w.p.background.higher"	"w.p.background.lower"	"ModelType"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"Real_Background"	0.0138502969135802	0.00646412444254162	0.000136275708781318	"-0.00747023641975308"	"2.73391099587148e-37"	"1"	"1.36695549793574e-37"	"-0.00697254974128624"	"2.8148750392827e-63"	"1"	"1.40743751964135e-63"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"Real_Outlier"	0.0213205333333333	0.00768463268818251	0.000486018845528785	"-0.00747023641975308"	"2.73391099587148e-37"	"1"	"1.36695549793574e-37"	"-0.00697254974128624"	"2.8148750392827e-63"	"1"	"1.40743751964135e-63"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"Real_Background"	0.0176842277777778	0.00736291926973756	0.000155223967468763	"-0.00349597777777778"	"1.9911019810148e-11"	"0.999999999990044"	"9.955509905074e-12"	"-0.00352163142855064"	"1.11154614581882e-20"	"1"	"5.55773072909412e-21"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"Real_Outlier"	0.0211802055555556	0.0075430205755026	0.000477062509122046	"-0.00349597777777778"	"1.9911019810148e-11"	"0.999999999990044"	"9.955509905074e-12"	"-0.00352163142855064"	"1.11154614581882e-20"	"1"	"5.55773072909412e-21"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"Real_Background"	0.017809387037037	0.00749531951392241	0.000158015209698006	"0.00104119259259259"	"0.0179363931612647"	"0.00896819658063235"	"0.991031803419368"	"0.000576628205813413"	"0.0910711552942388"	"0.0455355776471194"	"0.954473259664442"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"Real_Outlier"	0.0167681944444444	0.00645360934172924	0.000408162092976087	"0.00104119259259259"	"0.0179363931612647"	"0.00896819658063235"	"0.991031803419368"	"0.000576628205813413"	"0.0910711552942388"	"0.0455355776471194"	"0.954473259664442"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"D_Background"	0.0140807061728395	0.0065526696249405	0.000138142405129422	"-0.0051661438271605"	"1.20297905564128e-17"	"1"	"6.01489527820642e-18"	"-0.0046717177801776"	"1.33983897032237e-30"	"1"	"6.69919485161186e-31"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"D_Outlier"	0.01924685	0.0086575092761291	0.000547548963532071	"-0.0051661438271605"	"1.20297905564128e-17"	"1"	"6.01489527820642e-18"	"-0.0046717177801776"	"1.33983897032237e-30"	"1"	"6.69919485161186e-31"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"D_Background"	0.0174985160493827	0.00702842069121659	0.000148172118253996	"-0.0053530950617284"	"8.47778397931321e-17"	"1"	"4.23889198965661e-17"	"-0.00464746360540422"	"4.25424270458144e-27"	"1"	"2.12712135229072e-27"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"D_Outlier"	0.0228516111111111	0.0092480797186134	0.000584899917872549	"-0.0053530950617284"	"8.47778397931321e-17"	"1"	"4.23889198965661e-17"	"-0.00464746360540422"	"4.25424270458144e-27"	"1"	"2.12712135229072e-27"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"D_Background"	0.0181023265432099	0.00747784873297133	0.000157646893295958	"0.00397058765432099"	"4.67338733753663e-22"	"2.33669366876831e-22"	"1"	"0.00330984958474641"	"1.29431082772253e-25"	"6.47155413861266e-26"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"D_Outlier"	0.0141317388888889	0.00554485465367037	0.00035068740000365	"0.00397058765432099"	"4.67338733753663e-22"	"2.33669366876831e-22"	"1"	"0.00330984958474641"	"1.29431082772253e-25"	"6.47155413861266e-26"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"mfD0_Background"	0.0136685339506173	0.00608984680780393	0.000128385243427774	"-0.00928786604938271"	"1.61843174998588e-43"	"1"	"8.09215874992942e-44"	"-0.00847271901026755"	"5.99404500953609e-76"	"1"	"2.99702250476804e-76"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"mfD0_Outlier"	0.0229564	0.00860049179742032	0.000543942861548873	"-0.00928786604938271"	"1.61843174998588e-43"	"1"	"8.09215874992942e-44"	"-0.00847271901026755"	"5.99404500953609e-76"	"1"	"2.99702250476804e-76"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"mfD0_Background"	0.0172662987654321	0.00686173141451198	0.000144657999747912	"-0.00767526790123457"	"2.23472639297454e-31"	"1"	"1.11736319648727e-31"	"-0.00704339027335798"	"2.60631603746923e-52"	"1"	"1.30315801873461e-52"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"mfD0_Outlier"	0.0249415666666667	0.00889389508627363	0.000562499314864089	"-0.00767526790123457"	"2.23472639297454e-31"	"1"	"1.11736319648727e-31"	"-0.00704339027335798"	"2.60631603746923e-52"	"1"	"1.30315801873461e-52"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"mfD0_Background"	0.0180682858024691	0.00753337288800376	0.000158817445263016	"0.00363018024691358"	"1.13856824134718e-21"	"5.69284120673588e-22"	"1"	"0.00283450415055857"	"2.0237329539547e-18"	"1.01186647697735e-18"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.2500.csv"	2500	"mfD0_Outlier"	0.0144381055555556	0.00505521905912731	0.000319720125958714	"0.00363018024691358"	"1.13856824134718e-21"	"5.69284120673588e-22"	"1"	"0.00283450415055857"	"2.0237329539547e-18"	"1.01186647697735e-18"	"1"	"Ancestral structure"
